BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,AGE OF THE BUILDING,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,GREENWICH VILLAGE-CENTRAL,07  RENTALS - WALKUP APARTMENTS             ,2B,573,23,C1,38 WEST 10TH STREET                      ,10011,8,0,8,2030,6016,1900,116,2,C1,"$16,500,000",May-16
1,GREENWICH VILLAGE-CENTRAL,07  RENTALS - WALKUP APARTMENTS             ,2B,573,24,C1,36 WEST 10TH STREET                      ,10011,8,0,8,1968,5844,1900,116,2,C1,"$22,000,000",Aug-16
1,GREENWICH VILLAGE-CENTRAL,07  RENTALS - WALKUP APARTMENTS             ,2B,574,55,C1,21 WEST 10TH   STREET                    ,10011,10,0,10,2511,8589,1900,116,2,C1,"$31,000,000",Apr-16
1,GREENWICH VILLAGE-CENTRAL,07  RENTALS - WALKUP APARTMENTS             ,2,575,75,C5,51 WEST 11TH STREET                      ,10011,19,0,19,2452,8628,1900,116,2,C5,"$8,500,000",Sep-16
1,GREENWICH VILLAGE-CENTRAL,21  OFFICE BUILDINGS                        ,4,562,24,O5,797 BROADWAY                             ,10003,0,180,180,19575,97500,1940,76,4,O5,"$101,000,100",Jul-16
1,GREENWICH VILLAGE-CENTRAL,21  OFFICE BUILDINGS                        ,4,563,31,O6,817 BROADWAY                             ,10003,0,15,15,8175,114000,1900,116,4,O6,"$109,000,000",Nov-16
1,GREENWICH VILLAGE-CENTRAL,22  STORE BUILDINGS                         ,4,555,12,K4,61 4 AVENUE                              ,10003,5,2,7,2270,13230,1910,106,4,K4,"$3,781,000",Sep-16
1,GREENWICH VILLAGE-CENTRAL,22  STORE BUILDINGS                         ,4,556,21,K4,62 3 AVENUE                              ,10003,0,2,2,1852,5003,1901,115,4,K4,"$9,300,000",Oct-16
1,GREENWICH VILLAGE-CENTRAL,22  STORE BUILDINGS                         ,4,570,19,K4,28 EAST 13TH   STREET                    ,10003,1,1,2,1088,3128,1899,117,4,K4,"$4,850,000",May-16
1,GREENWICH VILLAGE-CENTRAL,23  LOFT BUILDINGS                          ,4,525,31,L9,124 WEST HOUSTON STREET                  ,10012,2,6,8,2500,13150,1900,116,4,L9,"$15,500,000",May-16
1,GREENWICH VILLAGE-CENTRAL,23  LOFT BUILDINGS                          ,4,558,43,L8,126 EAST 13TH   STREET                   ,10003,1,2,3,7167,12875,1900,116,4,L8,"$16,900,000",Jan-16
1,GREENWICH VILLAGE-CENTRAL,34  THEATRES                                ,4,556,65,J8,66 3 AVENUE                              ,10003,0,1,1,7742,54328,1900,116,4,J8,"$32,250,000",Oct-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,584,28,A4,36 COMMERCE STREET                       ,10014,1,0,1,1586,6804,1841,175,1,A4,"$7,400,000",Jun-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,585,69,A5,2 GROVE COURT                            ,10014,1,0,1,384,1152,1901,115,1,A5,"$1,375,000",Oct-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,585,69,A5,2 GROVE COURT                            ,10014,1,0,1,384,1152,1901,115,1,A5,"$1,375,000",Oct-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,587,54,A4,41 BARROW                                ,10014,1,0,1,840,924,1899,117,1,A4,"$4,900,000",Jul-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,608,13,A5,152 WEST 13TH STREET                     ,10011,1,0,1,2065,3495,1899,117,1,A5,"$15,000,000",Apr-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,609,51,A4,111 WEST 13 STREET                       ,10011,1,0,1,2000,3280,1901,115,1,A4,"$7,700,000",Aug-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,612,40,A4,41 CHARLES STREET                        ,10014,1,0,1,1584,3474,1900,116,1,A4,"$14,500,000",Jun-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,615,85,A4,243 WEST 12TH STREET                     ,10014,1,0,1,1364,3720,1899,117,1,A4,"$8,500,000",Feb-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,622,38,A4,278 WEST 11 STREET                       ,10014,1,0,1,2391,4890,1905,111,1,A4,"$27,500,000",Jul-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,633,48,A4,310 WEST 11 STREET                       ,10014,1,0,1,3140,3360,1899,117,1,A4,$10,Jun-16
1,GREENWICH VILLAGE-WEST   ,01  ONE FAMILY DWELLINGS                    ,1,636,45,A9,400 WEST STREET                          ,10014,1,0,1,1935,7705,1950,66,1,A9,"$14,500,000",Feb-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,527,92,S2,29 DOWNING ST                            ,10014,2,1,3,1750,3480,1900,116,1,S2,"$6,800,000",Nov-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,584,38,B3,31 MORTON STREET                         ,10014,2,0,2,600,1600,1901,115,1,B3,"$5,440,000",Mar-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,609,43,S2,517 AVENUE OF THE AMER                   ,10011,2,1,3,1191,2961,1910,106,1,S2,"$820,000",Mar-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,614,34,B3,231 WEST 11TH STREET                     ,10014,2,0,2,1660,3360,1899,117,1,B3,"$11,750,000",Jan-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,622,19,S2,394 BLEECKER STREET                      ,10014,2,1,3,950,2334,1901,115,1,S2,"$8,900,000",Sep-16
1,GREENWICH VILLAGE-WEST   ,02  TWO FAMILY DWELLINGS                    ,1,626,7,B3,64 HORATIO STREET                        ,10014,2,0,2,933,2160,1899,117,1,B3,"$6,668,000",Feb-16
1,GREENWICH VILLAGE-WEST   ,03  THREE FAMILY DWELLINGS                  ,1,612,53,C0,8 PERRY STREET                           ,10014,3,0,3,2097,3800,1899,117,1,C0,"$6,850,000",Apr-16
1,GREENWICH VILLAGE-WEST   ,03  THREE FAMILY DWELLINGS                  ,1,613,30,C0,21 PERRY STREET                          ,10014,3,0,3,1227,3274,1899,117,1,C0,"$13,850,000",Jul-16
1,GREENWICH VILLAGE-WEST   ,03  THREE FAMILY DWELLINGS                  ,1,615,58,C0,327 WEST 4TH STREET                      ,10014,3,0,3,1210,3098,1899,117,1,C0,"$6,225,000",Jan-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,591,48,C7,82 CHRISTOPHER STREET                    ,10014,7,3,10,1592,6375,1910,106,2,C7,"$9,900,000",Mar-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,606,41,C4,138 WEST 11TH   STREET                   ,10011,10,0,10,5450,9941,1855,161,2,C4,"$30,908,064",May-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,610,66,C7,15 CHRISTOPHER STREET                    ,10014,7,3,10,3600,8280,1920,96,2,C7,"$12,450,000",Aug-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2A,613,14,C3,242 WEST 11TH   STREET                   ,10014,4,0,4,1600,2562,1910,106,2,C3,"$9,000,000",Jan-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2A,614,52,C2,10 BANK STREET                           ,10014,5,0,5,900,3300,1910,106,2,C2,$10,Aug-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2,615,64,C4,24-26 JANE STREET                        ,10014,34,0,34,3587,13341,1910,106,2,C4,"$15,700,000",Oct-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,615,89,C4,255 WEST 12TH   STREET                   ,10014,10,0,10,1750,6925,1900,116,2,C4,$10,Oct-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,619,63,C4,198 WEST 10TH   STREET                   ,10014,8,0,8,1812,3450,1901,115,2,C4,"$8,250,000",Jun-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2,619,65,C4,194 WEST 10TH   STREET                   ,10014,20,0,20,2407,9530,1901,115,2,C4,"$13,000,000",Feb-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,621,76,C5,81 CHARLES STREET                        ,10014,7,0,7,1905,4040,1910,106,2,C5,"$9,000,000",Dec-16
1,GREENWICH VILLAGE-WEST   ,07  RENTALS - WALKUP APARTMENTS             ,2B,631,18,C1,714 GREENWICH STREET                     ,10014,10,0,10,1525,6155,1910,106,2,C1,$10,Oct-16
1,GREENWICH VILLAGE-WEST   ,08  RENTALS - ELEVATOR APARTMENTS           ,2,617,21,D6,221-25 WEST 12TH   STREET                ,10011,56,3,59,10292,43280,1930,86,2,D6,"$5,784,758",Feb-16
1,GREENWICH VILLAGE-WEST   ,14  RENTALS - 4-10 UNIT                     ,2A,590,10,S4,275 BLEECKER STREET                      ,10014,4,1,5,1840,4519,1920,96,2,S4,"$11,000,000",Mar-16
1,GREENWICH VILLAGE-WEST   ,14  RENTALS - 4-10 UNIT                     ,2A,610,21,S5,184 WAVERLY PLACE                        ,10014,5,1,6,1995,5985,1900,116,2,S5,"$14,000,000",Sep-16
1,GREENWICH VILLAGE-WEST   ,14  RENTALS - 4-10 UNIT                     ,2A,621,20,S3,376 BLEECKER STREET                      ,10014,3,1,4,1498,4106,1905,111,2,S3,"$15,500,000",May-16
1,GREENWICH VILLAGE-WEST   ,21  OFFICE BUILDINGS                        ,4,629,12,O8,348 WEST 14TH STREET                     ,10014,1,4,5,2581,9800,1910,106,4,O8,"$13,765,000",Apr-16
1,GREENWICH VILLAGE-WEST   ,22  STORE BUILDINGS                         ,4,603,73,K1,71 MORTON STREET                         ,10014,0,1,1,2686,2684,1954,62,4,K1,"$15,650,000",Mar-16
1,GREENWICH VILLAGE-WEST   ,22  STORE BUILDINGS                         ,4,606,26,K4,62 GREENWICH AVENUE                      ,10011,0,2,2,1025,2880,1915,101,4,K4,"$5,000,000",Jul-16
1,GREENWICH VILLAGE-WEST   ,22  STORE BUILDINGS                         ,4,611,69,K4,139 WEST 10TH   STREET                   ,10014,2,1,3,2090,4224,1880,136,4,K4,"$6,856,750",Sep-16
1,GREENWICH VILLAGE-WEST   ,22  STORE BUILDINGS                         ,4,627,7,K4,34 GANSEVOORT STREET                     ,10014,0,6,6,2206,8195,1910,106,4,K4,"$19,500,000",Apr-16
1,GREENWICH VILLAGE-WEST   ,22  STORE BUILDINGS                         ,4,645,38,K2,406 WEST 13TH   STREET                   ,10014,0,2,2,1459,2364,1910,106,4,K2,"$4,000,000",Feb-16
1,GREENWICH VILLAGE-WEST   ,26  OTHER HOTELS                            ,4,623,51,H8,273-275 WEST 11TH STREET                 ,10014,0,1,1,5126,14500,1900,116,4,H8,"$34,500,000",May-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,1908,133,S1,273 LENOX AVENUE                         ,10027,1,1,2,1275,3970,1909,107,1,S1,"$3,000,000",Feb-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,1914,48,A9,136 WEST 130TH STREET                    ,10027,1,0,1,1998,4144,1910,106,1,A9,"$3,300,000",Feb-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,1942,58,A4,288 W. 137TH STREET                      ,10030,1,0,1,1549,3796,1910,106,1,A4,"$2,300,000",Nov-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,1943,50,A9,401 MANHATTAN AVENUE                     ,10026,1,0,1,900,2160,1899,117,1,A9,"$2,345,000",Mar-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2023,21,A9,221 WEST 137 STREET                      ,10030,1,0,1,1799,3060,1910,106,1,A9,"$1,755,000",Aug-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2024,28,A9,203 WEST 138 STREET                      ,10030,1,0,1,1782,2861,1910,106,1,A9,"$1,790,000",Apr-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2025,12,A9,243 WEST 139 STREET                      ,10030,1,0,1,1815,3442,1920,96,1,A9,"$2,110,000",Apr-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2025,26,A5,209 WEST 139 STREET                      ,10030,1,0,1,1915,3952,1920,96,1,A5,"$2,250,000",Feb-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2050,96,A4,9 HAMILTON TERRACE                       ,10031,1,0,1,1136,2322,1899,117,1,A4,"$1,925,000",Feb-16
1,HARLEM-CENTRAL           ,01  ONE FAMILY DWELLINGS                    ,1,2051,62,A4,227 EDGECOMBE AVENUE                     ,10030,1,0,1,2000,3360,1899,117,1,A4,"$1,000,000",Sep-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1729,117,B9,39 WEST 131 STREET                       ,10037,2,0,2,1249,2247,1910,106,1,B9,"$1,865,000",Mar-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1753,115,B1,2022 MADISON AVENUE                      ,10035,2,0,2,1260,2880,2014,2,1,B1,"$2,010,000",Jun-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1827,46,B1,230 WEST 112 STREET                      ,10026,2,0,2,1716,2907,1909,107,1,B1,"$3,300,000",Mar-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1902,40,B1,112 WEST 118TH STREET                    ,10026,2,0,2,1615,2400,1998,18,1,B1,"$2,800,000",Nov-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1903,20,B2,121 WEST 118 STREET                      ,10026,2,0,2,2018,6200,1920,96,1,B2,"$3,600,000",Mar-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1916,50,B1,142 W 132 ST                             ,10027,2,0,2,1599,3800,2014,2,1,B1,"$2,650,000",Jul-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1919,64,B9,2289 ADAM C POWELL BLVD                  ,10030,2,0,2,956,2450,1910,106,1,B9,"$612,500",May-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1919,64,B9,2289 ADAM C POWELL BLVD                  ,10030,2,0,2,956,2450,1910,106,1,B9,"$637,500",May-16
1,HARLEM-CENTRAL           ,02  TWO FAMILY DWELLINGS                    ,1,1921,16,B1,139 WEST 136 STREET                      ,10030,2,0,2,1549,3274,1910,106,1,B1,"$2,450,000",May-16
